1267
https://www.findamasters.com/masters-degrees/course/autonomous-vehicle-dynamics-and-control-msc/?i50d4274c8067
Autonomous Vehicle Dynamics and Control (MSc)
Cranfield University
Aerospace
True
Study at Cranfield UniversityThe global market for aerial, ground, and marine autonomous vehicles has grown rapidly due to the advent of drones and driverless cars. Defence, aerospace, automotive and marine industries seek graduates conversant in key aspects of autonomy including: dynamics and control, guidance and navigation, decision making, sensor fusion, data and information fusion, communication and networking.
October
FeesPlease see the university website for further information on fees for this course.
MSc
See website for details
Bedford
United Kingdom
On Campus
