4630
https://www.findamasters.com/masters-degrees/course/management-msc/?i282d4294c32266
Management - MSc
University of Birmingham
Birmingham Business School
True
Kickstart a rewarding career and take the lead towards a responsible future. Be part of the next generation of leaders and
September
FeesPlease see the university website for further information on fees for this course.
MSc
1 year full-time
Birmingham
United Kingdom
On Campus
