4154
https://www.findamasters.com/masters-degrees/course/international-business-and-management-msc/?i147d7873c41754
International Business and Management MSc
Liverpool John Moores University
Faculty of Business and Law
True
LJMU's International Business and Management Masters programme is delivered by specialist academics with expert knowledge of how to deploy and manage global strategies.
September
FeesPlease see the university website for further information on fees for this course.
MSc
1 year full-time
Liverpool
United Kingdom
On Campus
