2740
https://www.findamasters.com/masters-degrees/course/economics-msc/?i393d4030c22135
Economics MSc
City, University of London
School of Policy and Global Affairs
True
Key informationDevelop the key competencies in theoretical, applied and empirical economics that are required by many employers of economists. You will cover core modules in microeconomics, macroeconomics and econometrics, and have the chance to take modules in specialist areas including health economics and behavioural economics.
September
FeesPlease see the university website for further information on fees for this course.
MSc
1 year full-time, 2 years part-time
London
United Kingdom
On Campus
