2458
https://www.findamasters.com/masters-degrees/course/developmental-disorders-msc/?i338d850c52769
Developmental Disorders MSc
University of Nottingham
School of Psychology
True
Develop your understanding of a wide variety of conditions, including autism, intellectual disability, and childhood mental illness. Through engagement with advanced-level theory and practical work, you will learn about:research methodsdiagnosis and assessmenttherapeutic and educational interventions.Our research is award-winning and has real-world impact. For example:
September
FeesPlease see the university website for further information on fees for this course.
MSc
Full-time: 12 months
Nottingham
United Kingdom
On Campus
