3201
https://www.findamasters.com/masters-degrees/course/filmmaking-and-media-arts-msc/?i307d4953c38011
Filmmaking & Media Arts - MSc
University of Glasgow
College of Arts & Humanities
True
The Masters focuses on low-budget and experimental filmmaking and media art.
September
FeesPlease see the university website for further information on fees for this course.
MSc
1 year full-time
Glasgow
United Kingdom
On Campus
