798
https://www.findamasters.com/masters-degrees/course/advanced-software-engineering-msc/?i132d3905c23525
Advanced Software Engineering MSc
King’s College London
Faculty of Natural and Mathematical Sciences
True
Our Advanced Software Engineering MSc is an advanced study pathway that provides computer graduates with advanced skills in the design, development and analysis of software
September
FeesPlease see the university website for further information on fees for this course.
MSc
Full-time: One year
London
United Kingdom
On Campus
