1276
https://www.findamasters.com/masters-degrees/course/avionic-systems-design-option-aerospace-vehicle-design-msc/?i50d4274c8935
Avionic Systems Design option - Aerospace Vehicle Design (MSc)
Cranfield University
Aerospace
True
Study at Cranfield UniversityWith the ever increasing traffic density of civil aircraft, and the need for increased military precision in conflicts around the world, safer aircraft operations require more sophisticated avionic systems.This specialist option of theMSc Aerospace Vehicle Designprovides you with an understanding of avionic systems design, analysis, development, test and airframe integration.
October, March
FeesPlease see the university website for further information on fees for this course.
MSc
See website for details
Bedford
United Kingdom
On Campus
