1216
https://www.findamasters.com/masters-degrees/course/astrophysics-msc/?i33d4095c37130
Astrophysics - MSc
Cardiff University
Cardiff School of Physics and Astronomy
True
Why study this courseTaught topics reflect our world-leading strengths in theoretical, observational and instrumentational research and include Cosmology, Advanced General Relativity and Gravitational Waves, Instrumentation for Astronomy and Techniques in
September
FeesFor programme fees please visit our website:Please see the university website for further information on fees for this course.
MSc
1 year full time
Cardiff
United Kingdom
On Campus
