641
https://www.findamasters.com/masters-degrees/course/advanced-computer-security-msc-pgd-pgc/?i366d8243c71291
Advanced Computer Security - MSc/PgD/PgC
Cardiff Metropolitan University
Cardiff School of Technologies
True
Often called Cyber security or Information Security, in this Masters degree in Advanced Computer Security you will explore the technologies and practices designed to protect sensitive data, computers and networks from both intentional and accidental access, alterations and damage by diverse threat actors.
September
FeesAs a postgraduate, research or part-time student, the tuition fees you are charged will depend on the course you choose to study.
PGCert,PGDip,MSc
1 year full time, 2 years part time
Cardiff
United Kingdom
On Campus
