1675
https://www.findamasters.com/masters-degrees/course/civil-engineering-management-msc/?i373d8423c29372
Civil Engineering Management MSc
University of Wolverhampton
School of Architecture and Built Environment
True
The course is delivered by professionals with extensive research and industrial experience in sustainable construction materials, sustainable transport, integrated transport systems, environmental management, structural performance and urban pollution.
September
FeesHome - Full-time - £8395 per yearHome - Part-time - £4198 per yearInternational - Full-time - £15450 per year
MSc
1 year full time, 2 years part time
Wolverhampton
United Kingdom
On Campus
