3589
https://www.findamasters.com/masters-degrees/course/geography-msc/?i893d7747c50299
Geography (MSc)
Massey University
Sciences
True
Massey’s Master of Sciences (Geography) will give you the knowledge and skills to understand and help solve some of the world’s most important environmental issues like flooding, coastal erosion, sea level change, landslide hazards and environmental change.
February
FeesPlease see the university website for further information on fees for this course.
MSc
1.5 - 2 years
Palmerston North
New Zealand
""
