3096
https://www.findamasters.com/masters-degrees/course/environmental-health-and-safety-management-ms/?i693d7481c44225
Environmental, Health and Safety Management MS
Rochester Institute of Technology USA
Masters Programs
True
In our master’s in environmental health and safety you'll acquire a foundation in the managerial aspects of developing and implementing environmental health and safety management systems to help companies meet sustainability and safety standards.Online Option AvailableCo-op/Internship EncouragedSTEM-OPT Visa Eligible100% Outcome Rate of RIT Graduates from this degree$80K Median First-Year Salary of RIT Graduates from
See Course
FeesPlease see the university website for further information on fees for this course.
MSc
See website for details
Rochester
USA
On Campus
