1682
https://www.findamasters.com/masters-degrees/course/civil-engineering-msc/?i147d3863c33436
Civil Engineering MSc
Liverpool John Moores University
Faculty of Engineering and Technology
True
LJMU's Civil Engineering MSc provides a route to Chartered Engineer status. You will learn the skills required to excel in and lead a civil engineering team.This course is available to studyfull-timeorpart-time.
September
FeesPlease see the university website for further information on fees for this course.
MSc
1 year full-time, 2 years full time or part-time
Liverpool
United Kingdom
On Campus
