4610
https://www.findamasters.com/masters-degrees/course/ma-msc-professional-practice-resilient-leadership-in-education/?i318d1065c63475
MA/MSc - Professional Practice (Resilient Leadership in Education)
University of Kent
Digital and Lifelong Learning (DaLL)
False
Register your interest in graduate study at University of KentThe University of Kent, in collaboration with the Leigh Academies Trust, offers QTS qualified teachers the opportunity to obtain a Master’s level qualification relevant to their professional
September
FeesPlease see the university website for further information on fees for this course.
MSc,MA
3 Years Part Time
Canterbury
United Kingdom
On Campus
