4761
https://www.findamasters.com/masters-degrees/course/managing-risk-and-system-change-online-msc-pgdip/?i250d4599c58263
Managing Risk and System Change (Online) - MSc/PgDip
Trinity College Dublin
School of Psychology
False
This online course is relevant to safety critical industries across the globe and focuses on people already in work, who have responsibility for managing: risk; change; safety; quality; planning; system design. It brings the next generation of safety, risk and change management to you, in your work, embedded in your everyday practice with a systemic, proactive and performance focus.
See Course
FeesPlease see the university website for further information on fees for this course.
MSc,PGDip
2 years part-time
Dublin
Ireland
""
