4367
https://www.findamasters.com/masters-degrees/course/international-music-management-ma-msc/?i276d6031c64638
International Music Management - MA / MSc
University for the Creative Arts
Business School for the Creative Industries
True
Propel your music industry career aspirations onto the global stage on UCA's MA/MSc International Music Management degree course at our Business School for the Creative Industries.With some of the biggest selling artists now originating from non-English speaking countries, such as Korean groups BTS and Blackpink, and the Latin American market, language is no longer a barrier to achieving international success.
September
FeesUK students:Integrated Pre-Masters course - £10,500MA/MSc course - £10,500EU students:Integrated International Pre-Masters course - £10,500 (see fee discount information)MA/MSc course - £10,500 (see fee discount information)
MA,MSc
1 year full time
Farnham
United Kingdom
On Campus
