2697
https://www.findamasters.com/masters-degrees/course/economics-msc/?i282d4294c30347
Economics - MSc
University of Birmingham
Birmingham Business School
True
Specialised courses in economic theory and econometrics will give you a sophisticated understanding of policy issues as you prepare for your career in the industry. Our programme will provide you with an excellent set of specialist and transferable
September
FeesPlease see the university website for further information on fees for this course.
MSc
1 Year Full Time
Birmingham
United Kingdom
On Campus
