4086
https://www.findamasters.com/masters-degrees/course/interaction-and-experience-design-ma-msc/?i324d4571c58646
Interaction and Experience Design MA/MSc
University of Limerick
Faculty of Science and Engineering
True
The Master in Interaction and Experience Design (formerly known as Interactive Media) is designed specifically for graduates who are interested in pursuing studies that combine technological competence with design/artistic endeavour. It offers unique opportunities for designers, computer scientists and artists to exploit their potential in new areas (experience, interaction and participatory design, internet of things, social media and virtual reality, mobile and physical computing), across a wide range of activities, such as digital multimedia, software development, interactive installations, human centred research and education.The unique features of this development include:
See Course
FeesPlease see the university website for further information on fees for this course.
MA,MSc
1 year full time
Limerick
Ireland
On Campus
