421
https://www.findamasters.com/masters-degrees/course/sustainable-tourism-and-global-challenges-dumfries-campus-msc/?i307d4959c68262
Sustainable Tourism & Global Challenges (Dumfries Campus) - MSc
University of Glasgow
College of Social Sciences
True
This programme will give you a strong understanding of sustainable tourism. You will develop an awareness of the cultural and environmental issues influenced by tourism and be able to apply critical and practical
September
FeesPlease see the university website for further information on fees for this course.
MSc
1 Year Full Time / 2 Years Part Time
Glasgow
United Kingdom
On Campus
