730
https://www.findamasters.com/masters-degrees/course/advanced-mechanical-engineering-msc-eng/?i326d906c40686
Advanced Mechanical Engineering MSc (Eng)
University of Liverpool
Department of Engineering
True
Study Advanced Mechanical Engineering and learn to design, build and test new products, processes and systems. You will develop a sound understanding of Advanced Mechanical Engineering principles and the ability to undertake teamwork and communicate ideas, valuable skills for your future career.
September, January
FeesUK fees (applies to Channel Islands, Isle of Man and Republic of Ireland)Full-time place, per year - £11,950International feesFull-time place, per year - £26,350
MSc,Other
1 year full time
Liverpool
United Kingdom
On Campus
