4360
https://www.findamasters.com/masters-degrees/course/international-mba-focus-international-finance-and-investments/?i886d8831c68647
International MBA - Focus International Finance & Investments
University of Applied Sciences, Bremen
International Graduate Center
True
+++ This study program is accredited by the European Foundation for Management Development (EFMD) +++Start your financial career in North
October
FeesPlease see the university website for further information on fees for this course.
MSc,MBA,IMBA
3 Semesters
Bremen
Germany
On Campus
