2081
https://www.findamasters.com/masters-degrees/course/construction-project-management-msc/?i147d3863c9219
Construction Project Management MSc
Liverpool John Moores University
Faculty of Engineering and Technology
True
Learn how to lead and integrate a team of multi-disciplinary professionals on LJMU's Construction Project Management Masters.This course is available to studyfull-timeorpart-time.
September, January
FeesPlease see the university website for further information on fees for this course.
MSc
1 year full time, 2 years full time or part time
Liverpool
United Kingdom
On Campus
